sample_id,latitude,longitude,easting,northing,rule_id,type,severity,message,action
filebc494d5a79.68,30.79181482,76.36359609,630465.0,3407325.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 32.0 kg/ha
filebc494d5a79.68,30.79181482,76.36359609,630465.0,3407325.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.255%
filebc494d5a79.68,30.79181482,76.36359609,630465.0,3407325.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.68,30.79181482,76.36359609,630465.0,3407325.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.69,30.76568859,76.31621115,625965.0,3404375.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.278% (threshold: 0.40%)
filebc494d5a79.69,30.76568859,76.31621115,625965.0,3404375.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.278%
filebc494d5a79.69,30.76568859,76.31621115,625965.0,3404375.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.69,30.76568859,76.31621115,625965.0,3404375.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.69,30.76568859,76.31621115,625965.0,3404375.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 272.8 g/L
filebc494d5a79.70,30.87298295,76.32321906,626495.0,3416275.0,R05,Phosphorus Management,INFO,✅ No phosphorus application required.,"Both OC and available P are above threshold. Omit phosphatic fertilizer for this season. OC: 0.675%, P: 11.6 kg/ha"
filebc494d5a79.70,30.87298295,76.32321906,626495.0,3416275.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.70,30.87298295,76.32321906,626495.0,3416275.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 273.2 g/L
filebc494d5a79.71,30.77490395,76.42594685,636455.0,3405525.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.375% (threshold: 0.40%)
filebc494d5a79.71,30.77490395,76.42594685,636455.0,3405525.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.375%
filebc494d5a79.71,30.77490395,76.42594685,636455.0,3405525.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.71,30.77490395,76.42594685,636455.0,3405525.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.71,30.77490395,76.42594685,636455.0,3405525.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 292.2 g/L
filebc494d5a79.72,30.78194804,76.3494541,629125.0,3406215.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.120% (threshold: 0.40%)
filebc494d5a79.72,30.78194804,76.3494541,629125.0,3406215.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 27.7 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.72,30.78194804,76.3494541,629125.0,3406215.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.70"
filebc494d5a79.72,30.78194804,76.3494541,629125.0,3406215.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.120%
filebc494d5a79.72,30.78194804,76.3494541,629125.0,3406215.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.72,30.78194804,76.3494541,629125.0,3406215.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.037% (threshold: 0.40%)
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,R06,Potassium Management,WARNING,⚠️ Potassium Deficiency Detected.,"Apply Muriate of Potash (MOP) as per crop recommendation. Khamanon Block falls in Fatehgarh Sahib — verify with local soil testing lab. High-risk districts: Gurdaspur, Hoshiarpur, Nawanshahar, Jalandhar, Ropar. K₂O detected: 43.2 kg/ha (threshold: 55 kg/acre)"
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.63"
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.037%
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.73,30.79199887,76.39714593,633675.0,3407385.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 260.8 g/L
filebc494d5a79.74,30.81829555,76.31556909,625835.0,3410205.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.487%
filebc494d5a79.74,30.81829555,76.31556909,625835.0,3410205.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.75,30.78462451,76.31730501,626045.0,3406475.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.412%
filebc494d5a79.75,30.78462451,76.31730501,626045.0,3406475.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.75,30.78462451,76.31730501,626045.0,3406475.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 303.2 g/L
filebc494d5a79.76,30.8080294,76.34009754,628195.0,3409095.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.300% (threshold: 0.40%)
filebc494d5a79.76,30.8080294,76.34009754,628195.0,3409095.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.300%
filebc494d5a79.76,30.8080294,76.34009754,628195.0,3409095.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.76,30.8080294,76.34009754,628195.0,3409095.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.77,30.78913769,76.29019471,623445.0,3406945.0,R01,Nitrogen Management,WARNING,⚠️ Low Organic Carbon detected.,Increase nitrogen dose by 25% over standard recommendation. Apply FYM (50-100 kg/acre) and green manures before sowing to improve soil health. OC detected: 0.315% (threshold: 0.40%)
filebc494d5a79.77,30.78913769,76.29019471,623445.0,3406945.0,R17,Organic Matter,INFO,ℹ️ Low Organic Matter — FYM Recommended.,Apply 50-100 kg/acre well-rotted Farmyard Manure (FYM) before sowing. Combine with chemical fertilizers for best soil health. Consider incorporating rice straw/crop residue to improve OC over seasons. OC detected: 0.315%
filebc494d5a79.77,30.78913769,76.29019471,623445.0,3406945.0,R20,Organic Matter,INFO,ℹ️ Retain Crop Residue.,"Incorporate paddy and wheat residue continuously in rice-wheat system. Improves soil OC, water retention, and reduces micronutrient deficiencies. Target: wheat yield 22.68 q/acre, system productivity 50.88 q/acre."
filebc494d5a79.77,30.78913769,76.29019471,623445.0,3406945.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.78,30.76212735,76.33799844,628055.0,3404005.0,R02,Nitrogen Management,INFO,✅ High Organic Carbon detected.,Reduce nitrogen fertilizer by 25% below standard dose. Soil is nitrogen-rich. Avoid over-fertilization to prevent lodging and waterway contamination. OC detected: 0.975%
filebc494d5a79.78,30.76212735,76.33799844,628055.0,3404005.0,R05,Phosphorus Management,INFO,✅ No phosphorus application required.,"Both OC and available P are above threshold. Omit phosphatic fertilizer for this season. OC: 0.975%, P: 16.1 kg/ha"
filebc494d5a79.78,30.76212735,76.33799844,628055.0,3404005.0,R11b,Soil pH,WARNING,⚠️ High pH — Approaching Sodic Range.,"pH is approaching problematic alkalinity. Monitor soil regularly. Apply organic manures to buffer pH. Watch for micronutrient deficiencies (Zn, Fe, Mn). pH detected: 8.58"
filebc494d5a79.78,30.76212735,76.33799844,628055.0,3404005.0,R14,Crop Stress,WARNING,⚠️ Crop Stress Detected via Satellite.,"Probable causes: moisture deficit, nutrient deficiency, or pest pressure. Check field conditions. Consider irrigation and supplementary soil testing. NDVI: 0.246 (threshold: 0.35)"
filebc494d5a79.78,30.76212735,76.33799844,628055.0,3404005.0,BD01,Soil Structure,WARNING,⚠️ High Bulk Density — Soil Compaction.,Bulk density above 260 g/L indicates compaction from heavy machinery or tillage pan. Practice deep tillage (sub-soiling) once every 3-4 years. Add organic matter to improve soil structure. Bulk density: 263.2 g/L
filebc494d5a79.79,30.76109216,76.33338718,627615.0,3403885.0,R04,Phosphorus Management,INFO,✅ Very High Available Phosphorus.,Omit phosphatic fertilizer for 2-3 years. Retest soil before resuming application. Kharif crops after wheat with full P dose do not need additional phosphorus (R18). P detected: 29.1 kg/ha
